,Output pressure (kPa),Input pressure (kPa),Motor Vibration,Fault,Location
394,900.8281260701648,208.9908405414931,44.95045504933924,0.0,Lamont
395,880.9040799181105,206.4946450423778,59.05619990584513,0.0,Redwater
396,941.1619768158347,189.77872209413812,49.92946265629527,0.0,Smoky Lake
397,913.9409912792382,216.37139298154102,40.23308883732565,0.0,Westlock
398,934.271547626705,194.68820778085967,54.256465756619214,0.0,Edmonton
399,884.3861628198351,200.92041948710767,40.54945128265265,0.0,Birch Cove
400,941.1469921755559,216.14477371142488,43.91267638664749,0.0,Westlock
401,909.1904330044715,207.33685626345348,54.26569244862755,0.0,Westlock
402,919.0413780836211,196.32719054607924,52.75094846719876,0.0,Lamont
403,902.2395362689016,190.33647317930408,57.04745459253178,0.0,Redwater
404,892.4459655259369,183.5399458009479,53.28287702470557,0.0,Redwater
405,927.123803235482,212.65938383578475,57.90661014150376,0.0,Morinville
406,897.701482100415,201.0558111411029,41.13408306248919,0.0,Redwater
407,905.1756921271622,205.48766274270073,49.676474498374816,0.0,Smoky Lake
408,901.8136183655913,185.4442706013434,59.589256300058786,0.0,Lamont
409,921.074122990266,199.66751962659256,51.349699909423116,0.0,Morinville
410,867.4498390761338,196.22280928652648,58.323608430820315,0.0,Redwater
411,912.1703052996393,207.55264588326324,42.40399866195001,0.0,Westlock
412,889.7775437435427,186.3702618595379,45.60880669505058,0.0,Redwater
413,860.2700809083914,213.24066996630052,43.951969650481246,0.0,Birch Cove
414,949.1276132348866,204.36165829359524,41.843572522542445,0.0,Redwater
415,972.6859120700182,198.74942860628386,53.57914854776677,0.0,Smoky Lake
416,867.7599496589835,215.24798051716633,47.314963215378675,0.0,Lamont
417,924.4519955055972,183.73349585453775,41.14769111786791,0.0,Smoky Lake
418,896.0097662655862,194.09155290727395,47.30755386118008,0.0,Lamont
419,866.5906033018122,202.991764939973,48.17273450506081,0.0,Morinville
420,849.9844380639887,191.69976937579227,46.15236732941738,0.0,Morinville
421,841.3729538699063,199.98387788289924,48.07490958749638,0.0,Smoky Lake
422,942.6456014828809,193.01568725572932,53.118394013052495,0.0,Westlock
423,888.1082891338864,195.0068577450467,51.25021253310891,0.0,Birch Cove
424,900.6691907336341,205.53992137396918,47.760533048158464,0.0,Westlock
425,854.0324034739933,192.80710084728878,48.245352307995404,0.0,Edmonton
426,897.497887785444,196.33576458879577,50.27293204974403,0.0,Birch Cove
427,862.2132516268198,202.16033665246627,50.5416425958612,0.0,Birch Cove
428,943.440042200268,199.9990626212612,47.771066542143174,0.0,Edmonton
429,870.9609923227928,219.2447840339605,44.93676630342533,0.0,Westlock
430,884.9083738926847,212.95805946045405,44.00821014600357,0.0,Lamont
431,916.6109747600333,206.673260204239,55.11664884787284,0.0,Westlock
432,902.9645021196443,181.96610457127767,58.637600490567905,0.0,Westlock
433,918.2466262695349,207.2365715440802,48.35642184644509,0.0,Morinville
434,905.1933978802147,201.8385565367336,44.008331424619016,0.0,Morinville
435,893.5981803014852,202.84138863952555,41.89696823247104,0.0,Westlock
436,931.9749540057624,201.78760969809113,56.43230125472955,0.0,Smoky Lake
437,925.1881910208045,198.83570646464807,57.893138195253115,0.0,Morinville
438,926.9168476002957,216.63393383194662,45.93228616744349,0.0,Smoky Lake
439,874.5870950312723,192.1816983770626,53.543105442081924,0.0,Lamont
440,904.3903920645434,199.16950676381353,58.25416898937237,0.0,Edmonton
441,889.4237357050014,205.1429339125695,46.54795973916463,0.0,Smoky Lake
442,911.7542316386346,198.04196638342228,51.81658019922622,0.0,Edmonton
443,907.8983226413189,184.00998705696318,55.11448629850379,0.0,Smoky Lake
444,896.6599056595113,195.81659943698784,46.618044647493114,0.0,Westlock
445,858.5255720757286,198.52697475533867,57.13879241335929,0.0,Morinville
446,885.6840239128077,194.020117375542,55.00076075814185,0.0,Morinville
447,848.542753380824,208.44834039259538,41.507405708673346,0.0,Smoky Lake
448,887.3851236819378,181.62663304946616,50.79298242178383,0.0,Birch Cove
449,885.3312652260076,216.98075857763007,44.4529501123171,0.0,Birch Cove
450,0.0,192.82836701695024,258.43351943942923,1.0,Edmonton
451,0.0,201.86793871163653,262.47218089846626,1.0,Edmonton
452,0.0,186.63301701311445,230.34738400517864,1.0,Redwater
453,0.0,198.61893559538308,234.40335439072234,1.0,Smoky Lake
454,0.0,190.7731398304178,242.6286444254273,1.0,Morinville
455,0.0,194.99744816520575,248.2253633011109,1.0,Redwater
456,0.0,198.87455368981293,234.97795914948634,1.0,Westlock
457,0.0,203.85208270500166,239.48939032573938,1.0,Westlock
458,0.0,184.2935388111176,260.06864922700777,1.0,Morinville
459,0.0,206.68518766400925,259.15086419052426,1.0,Birch Cove
460,0.0,194.73180089225247,274.4126767400475,1.0,Redwater
461,0.0,203.3334245821553,253.52910194590615,1.0,Smoky Lake
462,0.0,200.31399610942134,271.54386009317693,1.0,Lamont
463,0.0,202.11672151690016,239.4782876136776,1.0,Redwater
464,0.0,215.2234828376622,243.91161065052086,1.0,Smoky Lake
465,0.0,192.6179032038143,215.7180919546057,1.0,Westlock
466,0.0,209.41577980339983,245.17054451694997,1.0,Morinville
467,0.0,206.4464983432681,239.82149873428878,1.0,Redwater
468,0.0,190.15551518212007,242.56091056412941,1.0,Morinville
469,0.0,211.98954147149496,233.99470201771328,1.0,Westlock
470,0.0,216.707804946024,270.1989705210617,1.0,Birch Cove
471,0.0,209.41776940443788,251.39452749932727,1.0,Smoky Lake
472,0.0,194.72711007710922,237.45104099248113,1.0,Smoky Lake
473,0.0,196.77007249413037,251.75978703230106,1.0,Smoky Lake
474,0.0,188.40398106124763,244.89941347443013,1.0,Birch Cove
475,0.0,199.72709090142894,240.76790607241222,1.0,Redwater
476,0.0,205.83896066591706,275.8368043427888,1.0,Westlock
477,0.0,190.41635274990603,237.70430214623326,1.0,Redwater
478,0.0,200.10341118640048,269.2422398864337,1.0,Smoky Lake
479,0.0,192.76285988609874,244.06314413100637,1.0,Westlock
480,0.0,198.7019583135254,273.51175379873627,1.0,Morinville
481,0.0,185.10223008408707,261.99800310795007,1.0,Birch Cove
482,0.0,198.43282445775043,237.6820857794297,1.0,Redwater
483,0.0,200.60806047794424,268.66624642265083,1.0,Lamont
484,0.0,200.72185787299108,247.80370857496615,1.0,Lamont
485,0.0,209.54628793584564,246.98455446940866,1.0,Redwater
486,0.0,219.38787076734533,57.3584061840098,1.0,Morinville
487,871.9872131712605,192.59427316851864,59.401826336830375,0.0,Birch Cove
488,905.5857136360571,190.2748125683165,58.270668363444045,0.0,Smoky Lake
489,878.4107480186153,201.45051869021148,58.069546847350466,0.0,Westlock
490,887.6235798666706,210.47096029199295,42.82037196065808,0.0,Redwater
491,837.5425221040571,214.54250647603482,40.71992901394743,0.0,Morinville
492,898.8008017669023,192.31326917749692,49.96470443886007,0.0,Birch Cove
493,889.3454168586803,209.96346417460092,51.59998845371395,0.0,Edmonton
494,984.1671518081346,197.20773443262357,42.71037644810057,0.0,Lamont
495,922.877410146636,204.95795908218574,42.00067652259448,0.0,Edmonton
496,891.7634970813873,203.84196305454728,56.09948534864165,0.0,Birch Cove
497,897.6277562386922,192.9143204379638,53.68932600478559,0.0,Edmonton
498,927.5510282607908,191.9454326624349,52.89354899899875,0.0,Westlock
499,914.00513257495,209.13078351007547,50.00247410777082,0.0,Birch Cove
500,884.268739560991,219.84981032621533,52.18089160766996,0.0,Edmonton
501,848.3368923616775,202.96487157200923,58.568837267092846,0.0,Lamont
502,918.8785074343855,223.59499613342814,55.12443844738864,0.0,Westlock
503,888.7897019308483,208.65078863190013,44.195479154019715,0.0,Lamont
504,860.6173902809468,213.2855944148778,50.33847572001906,0.0,Lamont
505,958.2324220878058,182.5869681294664,52.858471627180556,0.0,Edmonton
506,937.459018920735,211.2900837908926,43.84412909472076,0.0,Morinville
507,887.0693284786466,211.5203475811513,57.274098489870745,0.0,Lamont
508,876.3001783016995,191.4310159154002,40.710696681133854,0.0,Edmonton
509,956.1767175708991,216.93013397165666,49.66649549125156,0.0,Smoky Lake
510,927.161132497843,204.3148660764573,43.88364133928968,0.0,Westlock
511,930.0738505475449,205.63785910813235,45.48109638395215,0.0,Lamont
512,897.4804742453146,196.65395962478718,46.38826457130901,0.0,Lamont
513,870.4679119988743,206.46828915739607,53.7564617063512,0.0,Edmonton
514,871.730122762059,208.96188595153353,41.141247327842194,0.0,Redwater
515,851.0949972061418,199.66187926587773,43.74617893375032,0.0,Lamont
516,943.5798978712952,186.42343987828622,47.3314826861258,0.0,Birch Cove
517,883.3158310406625,208.79429698413634,56.87355562467526,0.0,Westlock
518,902.6636124865612,197.32916496834576,50.79433427372012,0.0,Westlock
519,903.7317815115264,220.3488804335485,45.806437895015634,0.0,Lamont
520,932.7487326711661,206.99890170380456,53.20235497041034,0.0,Morinville
521,925.5177070543992,202.85355875978706,47.128356095328925,0.0,Lamont
522,911.0085696006701,209.6387064905567,52.17820665059058,0.0,Lamont
523,864.0403099874994,218.99395626688872,40.15857934836563,0.0,Redwater
524,886.6859444277386,188.1385967756308,56.7226198111418,0.0,Edmonton
525,896.9164659040516,206.40988297134757,53.27610751611644,0.0,Smoky Lake
526,908.5370083446625,210.68276952407538,44.26057780270016,0.0,Westlock
527,876.6919813709225,209.0106529018514,46.2982171390892,0.0,Morinville
528,902.4989360341731,206.24996934586608,41.15302675939972,0.0,Morinville
529,885.681635698174,203.88419084070756,43.59998142271888,0.0,Birch Cove
530,865.9463687054225,198.28052915174413,46.32918200041429,0.0,Westlock
531,910.321191217026,200.03930910390758,51.312155406838116,0.0,Smoky Lake
532,959.2397452358692,200.12645756110112,55.63681354679268,0.0,Westlock
533,855.5340634761416,204.90883227036042,48.57464906175443,0.0,Westlock
534,901.7896569469325,214.71872818181978,54.0747955019304,0.0,Morinville
535,946.452425205256,182.68776639071342,50.96394949970235,0.0,Westlock
536,919.2275569690527,185.03518890009155,56.810375373991015,0.0,Smoky Lake
537,983.3576547012888,203.64543640467687,40.24858961313324,0.0,Edmonton
538,931.8980296636928,208.18758546225868,42.707867297172065,0.0,Westlock
539,855.4573336459015,189.45257505227437,47.89274899573191,0.0,Morinville
540,918.4539786612555,196.23426030574308,44.65222564269352,0.0,Lamont
541,895.5018954154139,198.9474557091872,55.02357192481122,0.0,Morinville
542,858.4413721066313,202.4328372861478,56.921561898435655,0.0,Westlock
543,883.4242694708443,195.31396837532125,54.39010255387272,0.0,Redwater
544,856.6333521340594,185.2852113597987,44.57116049015174,0.0,Lamont
545,887.9168363378978,194.42734530804884,43.232883469955674,0.0,Westlock
546,865.9998147216381,202.19556617590297,51.47761897272458,0.0,Lamont
547,951.1683661411862,200.7889020755198,48.982305036303416,0.0,Westlock
548,938.2152486148789,210.12225586942273,44.997584632471266,0.0,Westlock
549,850.2732319356049,222.40231103859614,54.94682739208626,0.0,Redwater
550,876.2140150151463,184.45912579167447,49.697619091390635,0.0,Morinville
551,877.7105793780042,201.70885513214154,54.05559849674401,0.0,Smoky Lake
552,860.1731569957622,210.90789660977708,54.384090402913046,0.0,Redwater
553,885.3130264128478,212.821222576988,53.35672125001818,0.0,Lamont
554,929.1244084448919,182.85960033935675,50.89438979486707,0.0,Redwater
555,868.8795086492768,192.50521038617563,59.059242061963275,0.0,Westlock
556,934.1645890783296,193.62113558357981,42.551671051203414,0.0,Redwater
557,872.311800360948,191.73757697664368,46.36472146063893,0.0,Smoky Lake
558,908.9637248486,195.7013152236967,46.52826141562773,0.0,Redwater
559,878.9920541099904,210.23145680819798,43.68107904615395,0.0,Redwater
560,935.8667076456768,194.59463822416126,56.747144059803816,0.0,Morinville
561,858.7295192581925,193.79462659725283,44.85395592779166,0.0,Redwater
562,937.0069139142169,205.10189220852777,41.25985640517475,0.0,Westlock
563,875.6141315117018,202.0587408367994,47.863172629790924,0.0,Redwater
564,946.2078817032183,196.7295214691775,53.08580115790008,0.0,Westlock
565,921.6048149335596,210.17196703926948,47.30912904606446,0.0,Westlock
566,885.0566253800546,199.34558736978795,51.22780010329978,0.0,Smoky Lake
567,908.3787326037519,186.43970027205282,41.81768422695733,0.0,Redwater
568,958.3426450622371,198.28414997652928,47.705758969691736,0.0,Westlock
569,922.1811068604837,202.56780467287274,53.834731946918666,0.0,Birch Cove
570,895.1369135419629,215.38228581360596,54.775799952883354,0.0,Morinville
571,916.1279694904254,205.37436502297453,44.990744082546236,0.0,Edmonton
572,895.9939675403318,191.46951829372819,41.7588966525816,0.0,Birch Cove
573,904.423700696663,214.3901305065926,48.94133418900999,0.0,Edmonton
574,855.6657695211077,217.802831772755,56.725516990476756,0.0,Edmonton
575,917.6823287078234,180.91050268457784,55.16496388953561,0.0,Birch Cove
576,879.3918104824056,201.1770040568918,42.39035266827689,0.0,Smoky Lake
577,879.5343341087002,205.81740674156305,56.95960220704798,0.0,Birch Cove
578,859.1892659983258,197.46785047662877,51.90705012015346,0.0,Smoky Lake
579,917.8396120592206,197.4641943406727,48.51858943754601,0.0,Lamont
580,884.2317616419884,181.57097749010725,54.04075625604945,0.0,Edmonton
581,864.8462681139638,188.26680979472627,59.10621274540067,0.0,Westlock
582,862.0022858428629,208.7163317084104,54.80487217421086,0.0,Birch Cove
583,883.5155734187309,172.4227260252558,53.68476230728109,0.0,Morinville
584,887.576168324638,197.3454873414203,48.579894249883196,0.0,Edmonton
585,948.6662643953383,199.50370055531212,59.42203727234668,0.0,Birch Cove
586,896.7739968414971,197.58992185959406,58.80892717745934,0.0,Westlock
587,931.0885465142348,190.6817651603947,44.281995857156254,0.0,Westlock
588,873.6281648790141,210.05211932078407,54.35692412464828,0.0,Redwater
589,867.6548514882176,207.39817747710958,45.02407735546035,0.0,Smoky Lake
590,871.1923137257926,202.99193467518845,50.74484357676263,0.0,Westlock
591,886.006795661811,208.7015788897837,54.16236189144112,0.0,Edmonton
592,904.5038883164757,199.85185838431102,58.14604929733902,0.0,Westlock
593,859.4303466841549,203.81177991831953,45.74348831956736,0.0,Lamont
594,924.9075458244937,187.15245243412133,57.78881875483418,0.0,Morinville
595,923.0356780010204,200.6486305226877,47.26289960355179,0.0,Birch Cove
596,896.5237538681586,189.1626664677392,49.12998411020186,0.0,Edmonton
597,900.7604260084869,194.07680568675028,59.6402566693215,0.0,Birch Cove
598,899.6794315411829,182.41892375445462,45.473522709735015,0.0,Westlock
599,954.2026817217774,192.75682765275647,54.033134153820356,0.0,Lamont
600,917.3959640480819,196.83695850662963,57.617765934431574,0.0,Morinville
601,874.9633111842123,194.48348199102062,43.58508276441974,0.0,Smoky Lake
602,864.3793490357588,189.40901384601523,53.58181270439225,0.0,Morinville
603,936.5519710457709,205.14269865070375,42.68108253844721,0.0,Westlock
604,901.6242986290528,199.88688108750543,49.838189579978994,0.0,Birch Cove
605,881.8337003602765,233.62333235897455,55.47989283693011,0.0,Edmonton
606,915.908862263545,190.63761267965836,53.87090863089026,0.0,Birch Cove
607,913.1280372406217,201.52483991063954,52.99637893765138,0.0,Edmonton
608,910.7437922719771,205.47404231846653,49.33939353403827,0.0,Smoky Lake
609,908.9870493329746,199.82238585455903,44.0810779650095,0.0,Redwater
610,878.510385190965,195.06514610795753,58.26497452865414,0.0,Edmonton
611,890.580765884108,201.99414872056832,41.01529674507642,0.0,Westlock
612,910.7490247512393,196.87307648874426,44.82294531406315,0.0,Redwater
613,925.4011754525584,205.1987103609876,41.4320205193785,0.0,Westlock
614,904.2563237682567,191.13851940320475,45.64854895461909,0.0,Redwater
615,858.8219422453063,208.184612946628,49.55461874717217,0.0,Morinville
616,953.9756470395267,203.36864617993953,44.75669351002539,0.0,Smoky Lake
617,910.8242894703999,189.15041344464163,43.61033165897702,0.0,Redwater
618,848.1800378298547,210.49413154190515,58.1564498364815,0.0,Morinville
619,916.0011323125412,200.1147002273426,46.737010931257274,0.0,Redwater
620,908.571498300348,194.39558342312546,58.407263318985024,0.0,Redwater
621,879.7297692406885,206.27779979733958,54.7186751421015,0.0,Morinville
622,914.891563275307,188.33055456394717,42.80657110607523,0.0,Redwater
623,891.7235191957375,200.47967453855128,52.23446248118224,0.0,Lamont
624,902.0587239218155,195.02165050599743,46.15732081517506,0.0,Birch Cove
625,883.0043585542037,206.75485765304293,40.249933885020866,0.0,Smoky Lake
626,918.003229555174,193.8133243285578,50.24307620518428,0.0,Edmonton
627,888.2843300292318,196.22296634709335,47.07487173945994,0.0,Redwater
628,913.9628290250427,204.68062998084747,59.224149332920916,0.0,Redwater
629,869.0287825710395,203.22819774327368,56.83915448261869,0.0,Birch Cove
630,894.9986741299929,202.1961193719919,52.547376345244494,0.0,Birch Cove
631,912.0837612439966,205.14277396378958,46.10896550200975,0.0,Lamont
632,930.0985581494189,221.0894200840201,57.1482572891063,0.0,Birch Cove
633,890.6218048274758,206.93430392540543,56.4042839293382,0.0,Lamont
634,910.2589803931678,202.38433480680797,41.53666092844577,0.0,Redwater
635,854.3630679942391,205.39508878196185,42.872114056631126,0.0,Birch Cove
636,909.773787428873,198.57686116011652,51.29935465716954,0.0,Westlock
637,917.2677624000366,204.07512621362042,51.75613607366628,0.0,Smoky Lake
638,897.0309034978059,210.32089363819512,43.61383604831406,0.0,Edmonton
639,899.3921116789508,230.86862348168626,48.96777300164031,0.0,Lamont
640,876.8807870790542,184.18343255759993,46.92343157731978,0.0,Lamont
641,841.9641469968929,196.76762602214401,40.37467160839542,0.0,Morinville
642,888.5827141260908,219.9726072671626,47.555640694005746,0.0,Smoky Lake
643,951.4357120082273,178.4261053974314,44.2273261832337,0.0,Morinville
644,927.1777674718946,181.81525496667157,58.74088327021887,0.0,Edmonton
645,912.2488253099013,200.75101711095414,42.32322160031835,0.0,Redwater
646,912.4874301562274,208.78531706320217,50.68753864885461,0.0,Westlock
647,881.7978834707286,201.2822781699517,51.11800063685331,0.0,Edmonton
648,936.3984470487825,194.51226675760134,51.308095010756986,0.0,Westlock
649,900.6000138504057,199.14523686567776,57.03004012105197,0.0,Lamont
650,886.957344026538,194.05796644275924,43.14568770728604,0.0,Edmonton
651,923.3708331002332,191.0120404573454,48.778624525479536,0.0,Morinville
652,979.2154352899139,209.50598155333685,43.22941635316273,0.0,Birch Cove
653,897.5022377170316,211.66341510520098,52.55619042420521,0.0,Morinville
654,929.003873435458,181.43535878106303,58.63196980737662,0.0,Westlock
655,868.6808087543171,195.05262591148357,53.77707918739844,0.0,Morinville
656,924.1326414635007,207.05420383084945,47.71451825455386,0.0,Edmonton
657,901.1590210372824,215.05147295373146,52.93475444812215,0.0,Westlock
658,926.7870536925524,198.5118582487174,48.42512007567452,0.0,Morinville
659,897.0085536774232,211.11826224610024,43.80541292935113,0.0,Morinville
660,889.888313519299,210.45160793069616,49.50081511702883,0.0,Birch Cove
661,924.4742467752084,197.7484497555587,57.08328429455209,0.0,Edmonton
662,880.7880799197761,184.2916651469138,40.70198168750402,0.0,Smoky Lake
663,885.843963229361,217.41293617384895,41.2247440624582,0.0,Lamont
664,866.5375950062253,198.86645189421867,47.11231764938459,0.0,Birch Cove
665,823.8651085141009,195.161973078254,46.95379501154147,0.0,Birch Cove
666,887.143209886807,191.09784668453523,41.934124744836126,0.0,Lamont
667,921.9744515069874,207.63298669164342,59.5581896496146,0.0,Redwater
668,891.0134631754265,197.0261765158698,52.254961766970546,0.0,Redwater
669,931.2751943631494,206.65420495643826,45.56396983433403,0.0,Edmonton
670,904.0769688021804,188.96339171132985,50.406959029735546,0.0,Redwater
671,900.2860324119226,203.27526030088654,57.233260248704326,0.0,Westlock
672,880.4935493186026,205.77945326595122,47.399815320362364,0.0,Edmonton
673,892.0863854688574,186.27081664456207,58.58472255726392,0.0,Westlock
674,857.4500476603813,211.60891507777066,44.23991841040559,0.0,Westlock
675,0.0,199.06717036789655,260.331918283725,1.0,Lamont
676,0.0,197.10958982039216,244.6303133457992,1.0,Redwater
677,0.0,203.8061301624462,267.6779325407626,1.0,Lamont
678,0.0,197.79814399459298,243.09563464291435,1.0,Birch Cove
679,0.0,197.227727158033,232.516464349361,1.0,Birch Cove
680,0.0,202.36812539517183,232.30169358157102,1.0,Edmonton
681,0.0,215.2792243393258,254.7163512088418,1.0,Edmonton
682,0.0,194.27831098224704,229.6445151414562,1.0,Morinville
683,0.0,184.49600312484213,260.8811198532154,1.0,Smoky Lake
684,0.0,199.89094924594926,214.23212310597472,1.0,Redwater
685,0.0,185.09374633894151,261.05191301870394,1.0,Birch Cove
686,0.0,235.57112055252685,240.70372332314068,1.0,Morinville
687,0.0,216.3777469908262,234.61245374077131,1.0,Morinville
688,0.0,190.71252502734495,251.25045303190535,1.0,Smoky Lake
689,0.0,214.8328996371191,259.51852207718315,1.0,Edmonton
690,0.0,196.36460423421923,216.82325189096963,1.0,Morinville
691,0.0,204.36961743709404,240.51291547255914,1.0,Morinville
692,0.0,216.63412182909113,244.3148341910009,1.0,Birch Cove
693,0.0,190.1458964220583,251.95045284265402,1.0,Edmonton
694,0.0,218.60013749762146,215.94657149366282,1.0,Lamont
695,0.0,211.95543960563683,242.9356068794622,1.0,Edmonton
696,0.0,202.78771910411908,225.94506945171574,1.0,Morinville
697,0.0,190.3268290946507,240.84495589073796,1.0,Smoky Lake
698,0.0,188.79057943664614,253.54884083884528,1.0,Lamont
699,0.0,202.1164910772863,251.87032452371557,1.0,Lamont
700,0.0,197.5252703168019,242.1158016090469,1.0,Birch Cove
701,0.0,196.54580927651537,271.2508640489509,1.0,Edmonton
702,0.0,199.23737382063308,225.44958240848507,1.0,Birch Cove
703,0.0,213.1446711265586,260.66691361391474,1.0,Edmonton
704,0.0,193.99586540074517,266.32771068278277,1.0,Redwater
705,0.0,197.76268605722458,246.71651154608819,1.0,Birch Cove
706,0.0,189.9981480412494,247.27823301356318,1.0,Smoky Lake
707,0.0,205.91390837797914,261.36174146073813,1.0,Birch Cove
708,0.0,205.11704369123768,260.2513190961724,1.0,Morinville
709,0.0,196.80567451059483,223.5191365634175,1.0,Redwater
710,0.0,223.61550284695087,227.4484383236172,1.0,Edmonton
711,0.0,207.4051070929383,243.04091429997573,1.0,Lamont
712,0.0,183.3858741668172,273.1564561650424,1.0,Morinville
713,0.0,211.66155203317348,280.79409273424204,1.0,Lamont
714,0.0,203.93675649258367,258.9856816143887,1.0,Birch Cove
715,0.0,198.45639880039482,248.93325699336947,1.0,Morinville
716,0.0,193.05755591904304,219.00526112972054,1.0,Edmonton
717,0.0,183.4486580146727,250.96096241319376,1.0,Lamont
718,0.0,205.3997390384366,226.9664460697967,1.0,Birch Cove
719,0.0,202.02892038948448,271.3820151818866,1.0,Lamont
720,0.0,213.0431587767029,248.3694339324256,1.0,Lamont
721,0.0,180.59945718265817,249.2339749076511,1.0,Edmonton
722,0.0,209.97391832126215,277.2974554813377,1.0,Lamont
723,0.0,197.71677547427825,255.57569735910448,1.0,Redwater
724,0.0,184.6543209491824,255.61462086644616,1.0,Lamont
725,0.0,198.2099797219825,255.71417775363432,1.0,Birch Cove
726,0.0,202.65884460389637,236.7504394882987,1.0,Redwater
727,0.0,198.11220435924668,284.0849157353645,1.0,Lamont
728,0.0,199.8586512325739,233.134576991173,1.0,Lamont
729,0.0,208.66820811898128,239.1066108179055,1.0,Smoky Lake
730,0.0,202.37430660031882,262.6811118420774,1.0,Birch Cove
731,0.0,186.39675967196072,47.33097191463814,1.0,Birch Cove
732,913.5305951316476,203.70913005236343,50.36890999867466,0.0,Westlock
733,886.7094339989998,195.74238660583214,40.11018229196276,0.0,Smoky Lake
734,880.6933954721079,200.99380939064537,42.67319119181572,0.0,Lamont
735,880.7168637654819,192.8565946642855,49.69288355857685,0.0,Morinville
736,890.501535646557,207.76555689846512,56.16953627111481,0.0,Morinville
737,920.7675635978063,210.09422323349287,47.22928518421787,0.0,Westlock
738,881.1090577416373,180.17038619680272,44.30470785005145,0.0,Lamont
739,900.8374518240312,201.91629274385156,46.85268262867862,0.0,Redwater
740,868.4855910950536,187.2993073848851,42.39575296264187,0.0,Morinville
741,872.2630138699769,195.4362388122206,57.765361477493485,0.0,Westlock
742,809.3918199904948,202.3075903374481,59.902228429476224,0.0,Redwater
743,915.6356183422943,202.9531690715698,46.843497368137896,0.0,Edmonton
744,906.6802246523237,203.20068325424,58.902702152221366,0.0,Lamont
745,950.0822876691748,209.28140801059314,40.33047223489321,0.0,Morinville
746,919.3139985204143,200.71531037148077,53.73283711172487,0.0,Smoky Lake
747,895.4570835685937,211.77213669477092,43.64739717579427,0.0,Edmonton
748,887.3807771815955,216.24190226334906,45.95149993121901,0.0,Smoky Lake
749,892.9567422271784,204.48597828226576,59.19737928145719,0.0,Morinville
750,904.3618631152755,203.89262350312563,52.08498910057806,0.0,Lamont
751,927.7927353345439,218.93721470414127,59.761806327406326,0.0,Smoky Lake
752,906.6496747238455,197.41374718995903,54.61783862924218,0.0,Smoky Lake
753,874.0111641224302,201.05211514388355,44.293970105139955,0.0,Smoky Lake
754,854.2533417736223,185.3970537948457,50.136806515540165,0.0,Westlock
755,926.1102522867909,218.04674475351877,56.321340027838716,0.0,Edmonton
756,933.7395904969213,193.02562782924687,44.55398803753842,0.0,Westlock
757,910.027102281888,203.61633048227284,45.763266719238075,0.0,Smoky Lake
758,837.239323487983,207.1104352335603,40.208214697326724,0.0,Birch Cove
759,929.7600503559131,206.95036387046645,44.96301723369501,0.0,Morinville
760,865.5870140624095,190.36568878971912,51.63205620372513,0.0,Morinville
761,823.5272085762948,201.20756116800604,58.803428751499126,0.0,Westlock
762,895.6381511442021,213.15688963576562,54.49418948828222,0.0,Morinville
763,888.0864617599466,196.84925332370153,51.27450238204685,0.0,Redwater
764,887.6561055837991,194.50254100300415,42.546460517046896,0.0,Smoky Lake
765,876.0257446058889,203.12941266719727,59.89691983413277,0.0,Redwater
766,833.621258941891,203.2696023809241,56.823772275514045,0.0,Lamont
767,896.073563222723,196.1279156331687,40.78467446456084,0.0,Westlock
768,889.0708865951759,192.25907276025976,45.33896291020188,0.0,Morinville
769,898.6576335527928,210.31242050007234,54.148890962166035,0.0,Morinville
770,856.5034055685492,204.99453943651764,46.546941714411915,0.0,Birch Cove
771,886.4055597438606,201.0919288764101,41.79674460634714,0.0,Lamont
772,908.949598782927,197.24355909386688,58.13665656762009,0.0,Redwater
773,852.5713293621407,204.81210021973163,41.693082579781056,0.0,Smoky Lake
774,913.5902578149946,215.65465641158747,55.14240867473755,0.0,Westlock
775,936.196083647483,193.00382882210124,56.42134391841323,0.0,Redwater
776,913.6133822734527,201.8332940245247,45.006695681100695,0.0,Lamont
777,871.0569964691024,196.28414719398296,46.6333083681609,0.0,Smoky Lake
778,888.708667631023,199.1550977570572,54.162219978638404,0.0,Smoky Lake
779,872.5667043863305,189.61690264696932,58.73523267144001,0.0,Lamont
780,910.3337461763256,204.57601896599903,56.92627814472489,0.0,Smoky Lake
781,830.3630822825991,191.95893551057029,43.76216366325711,0.0,Westlock
782,946.9079067272166,190.26979346727583,57.78854322194012,0.0,Morinville
783,958.4172758008534,178.8025332431993,47.73854802510036,0.0,Morinville
784,889.1782520614662,205.273111190244,57.05866397928444,0.0,Edmonton
785,908.1277700878551,193.16091348536352,48.876368991760685,0.0,Edmonton
786,859.4009451914832,220.66576929147686,57.061961303732645,0.0,Birch Cove
787,927.4515821122848,191.5019976515751,41.09692679635829,0.0,Lamont
788,904.5273202124791,186.22529999838076,45.36313207208342,0.0,Morinville
789,907.604045113049,200.02365336453673,44.96287452027619,0.0,Morinville
790,834.7201426835962,202.57122893781866,59.3097324753641,0.0,Westlock
791,953.5247418005848,203.13818571441328,42.77194503036492,0.0,Edmonton
792,914.5059285372192,203.38196990299676,46.619260115923666,0.0,Birch Cove
793,857.1513972560626,206.33001855862355,59.32250424475389,0.0,Birch Cove
794,883.2519822746907,218.62786316834752,56.52085972919002,0.0,Smoky Lake
795,994.346847241287,191.3390084615815,43.16011011910384,0.0,Birch Cove
